Java HotSpot(TM) 64-Bit Server VM (25.251-b08) for windows-amd64 JRE (1.8.0_251-b08), built on Mar 12 2020 06:31:49 by "" with MS VC++ 10.0 (VS2010)
Memory: 4k page, physical 16474744k(10579832k free), swap 22504056k(15672108k free)
CommandLine flags: -XX:InitialHeapSize=209715200 -XX:MaxHeapSize=209715200 -XX:MaxNewSize=104857600 -XX:MaxTenuringThreshold=15 -XX:NewSize=104857600 -XX:OldPLABSize=16 -XX:PretenureSizeThreshold=3145728 -XX:+PrintGC -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:SurvivorRatio=8 -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:+UseConcMarkSweepGC -XX:-UseLargePagesIndividualAllocation -XX:+UseParNewGC 
954.966: [GC (Allocation Failure) 954.966: [ParNew: 81499K->0K(92160K), 0.0007470 secs] 82917K->1418K(194560K), 0.0008355 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
956.987: [GC (Allocation Failure) 956.988: [ParNew: 81499K->0K(92160K), 0.0008788 secs] 82917K->1418K(194560K), 0.0009666 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
957.991: [GC (Allocation Failure) 957.991: [ParNew: 81499K->0K(92160K), 0.0011747 secs] 82917K->1418K(194560K), 0.0012679 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
959.999: [GC (Allocation Failure) 959.999: [ParNew: 81499K->0K(92160K), 0.0008844 secs] 82917K->1418K(194560K), 0.0009423 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
962.010: [GC (Allocation Failure) 962.010: [ParNew: 81499K->0K(92160K), 0.0008487 secs] 82917K->1418K(194560K), 0.0009179 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
963.018: [GC (Allocation Failure) 963.018: [ParNew: 81499K->0K(92160K), 0.0007929 secs] 82917K->1418K(194560K), 0.0008644 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
965.035: [GC (Allocation Failure) 965.035: [ParNew: 81499K->0K(92160K), 0.0009221 secs] 82917K->1418K(194560K), 0.0009986 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
966.044: [GC (Allocation Failure) 966.044: [ParNew: 81499K->0K(92160K), 0.0008698 secs] 82917K->1418K(194560K), 0.0009473 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
968.067: [GC (Allocation Failure) 968.067: [ParNew: 81499K->0K(92160K), 0.0011445 secs] 82917K->1418K(194560K), 0.0012561 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
970.068: [GC (Allocation Failure) 970.068: [ParNew: 81499K->0K(92160K), 0.0007285 secs] 82917K->1418K(194560K), 0.0008205 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
971.076: [GC (Allocation Failure) 971.076: [ParNew: 81499K->0K(92160K), 0.0007723 secs] 82917K->1418K(194560K), 0.0008430 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
973.084: [GC (Allocation Failure) 973.084: [ParNew: 81499K->0K(92160K), 0.0009271 secs] 82917K->1418K(194560K), 0.0009945 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
974.090: [GC (Allocation Failure) 974.090: [ParNew: 81499K->0K(92160K), 0.0004016 secs] 82917K->1418K(194560K), 0.0004677 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
976.101: [GC (Allocation Failure) 976.101: [ParNew: 81499K->0K(92160K), 0.0011175 secs] 82917K->1418K(194560K), 0.0012673 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
977.113: [GC (Allocation Failure) 977.113: [ParNew: 81499K->0K(92160K), 0.0007951 secs] 82917K->1418K(194560K), 0.0008852 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
979.127: [GC (Allocation Failure) 979.127: [ParNew: 81499K->0K(92160K), 0.0010344 secs] 82917K->1418K(194560K), 0.0011511 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
981.136: [GC (Allocation Failure) 981.136: [ParNew: 81499K->0K(92160K), 0.0006728 secs] 82917K->1418K(194560K), 0.0007507 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
982.146: [GC (Allocation Failure) 982.146: [ParNew: 81499K->0K(92160K), 0.0007633 secs] 82917K->1418K(194560K), 0.0008329 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
984.159: [GC (Allocation Failure) 984.159: [ParNew: 81499K->0K(92160K), 0.0008741 secs] 82917K->1418K(194560K), 0.0009461 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
985.161: [GC (Allocation Failure) 985.161: [ParNew: 81499K->0K(92160K), 0.0005329 secs] 82917K->1418K(194560K), 0.0006029 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
987.174: [GC (Allocation Failure) 987.174: [ParNew: 81499K->0K(92160K), 0.0007057 secs] 82917K->1418K(194560K), 0.0007718 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
988.182: [GC (Allocation Failure) 988.182: [ParNew: 81499K->0K(92160K), 0.0009040 secs] 82917K->1418K(194560K), 0.0009732 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
990.190: [GC (Allocation Failure) 990.190: [ParNew: 81499K->0K(92160K), 0.0007676 secs] 82917K->1418K(194560K), 0.0008374 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
992.207: [GC (Allocation Failure) 992.207: [ParNew: 81499K->0K(92160K), 0.0007106 secs] 82917K->1418K(194560K), 0.0008046 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
993.215: [GC (Allocation Failure) 993.216: [ParNew: 81499K->0K(92160K), 0.0007658 secs] 82917K->1418K(194560K), 0.0008426 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
995.223: [GC (Allocation Failure) 995.223: [ParNew: 81499K->0K(92160K), 0.0004708 secs] 82917K->1418K(194560K), 0.0005218 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
996.229: [GC (Allocation Failure) 996.229: [ParNew: 81499K->0K(92160K), 0.0006926 secs] 82917K->1418K(194560K), 0.0007422 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
998.238: [GC (Allocation Failure) 998.238: [ParNew: 81499K->0K(92160K), 0.0006372 secs] 82917K->1418K(194560K), 0.0006971 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1000.240: [GC (Allocation Failure) 1000.240: [ParNew: 81499K->0K(92160K), 0.0006947 secs] 82917K->1418K(194560K), 0.0007570 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1001.248: [GC (Allocation Failure) 1001.248: [ParNew: 81499K->0K(92160K), 0.0004483 secs] 82917K->1418K(194560K), 0.0004959 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1003.255: [GC (Allocation Failure) 1003.255: [ParNew: 81499K->0K(92160K), 0.0005731 secs] 82917K->1418K(194560K), 0.0006412 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1004.262: [GC (Allocation Failure) 1004.262: [ParNew: 81499K->0K(92160K), 0.0008820 secs] 82917K->1418K(194560K), 0.0009479 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1006.283: [GC (Allocation Failure) 1006.283: [ParNew: 81499K->0K(92160K), 0.0006180 secs] 82917K->1418K(194560K), 0.0006843 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1007.286: [GC (Allocation Failure) 1007.286: [ParNew: 81499K->0K(92160K), 0.0007623 secs] 82917K->1418K(194560K), 0.0008319 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1009.293: [GC (Allocation Failure) 1009.293: [ParNew: 81499K->0K(92160K), 0.0007285 secs] 82917K->1418K(194560K), 0.0007972 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1011.302: [GC (Allocation Failure) 1011.302: [ParNew: 81499K->0K(92160K), 0.0006573 secs] 82917K->1418K(194560K), 0.0007053 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1012.308: [GC (Allocation Failure) 1012.308: [ParNew: 81499K->0K(92160K), 0.0005184 secs] 82917K->1418K(194560K), 0.0005891 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1014.315: [GC (Allocation Failure) 1014.315: [ParNew: 81499K->0K(92160K), 0.0011192 secs] 82917K->1418K(194560K), 0.0011961 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1015.324: [GC (Allocation Failure) 1015.324: [ParNew: 81499K->0K(92160K), 0.0007752 secs] 82917K->1418K(194560K), 0.0008421 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1017.333: [GC (Allocation Failure) 1017.333: [ParNew: 81499K->0K(92160K), 0.0013283 secs] 82917K->1418K(194560K), 0.0014110 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1018.343: [GC (Allocation Failure) 1018.343: [ParNew: 81499K->0K(92160K), 0.0010905 secs] 82917K->1418K(194560K), 0.0011694 secs] [Times: user=0.13 sys=0.00, real=0.00 secs] 
1020.365: [GC (Allocation Failure) 1020.365: [ParNew: 81499K->0K(92160K), 0.0008154 secs] 82917K->1418K(194560K), 0.0009122 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1022.366: [GC (Allocation Failure) 1022.366: [ParNew: 81499K->0K(92160K), 0.0009552 secs] 82917K->1418K(194560K), 0.0010396 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1023.377: [GC (Allocation Failure) 1023.377: [ParNew: 81499K->0K(92160K), 0.0011204 secs] 82917K->1418K(194560K), 0.0012107 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1025.393: [GC (Allocation Failure) 1025.393: [ParNew: 81499K->0K(92160K), 0.0007883 secs] 82917K->1418K(194560K), 0.0008542 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1026.404: [GC (Allocation Failure) 1026.404: [ParNew: 81499K->0K(92160K), 0.0012195 secs] 82917K->1418K(194560K), 0.0013198 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1028.414: [GC (Allocation Failure) 1028.414: [ParNew: 81499K->0K(92160K), 0.0007139 secs] 82917K->1418K(194560K), 0.0007866 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1030.423: [GC (Allocation Failure) 1030.423: [ParNew: 81499K->0K(92160K), 0.0017417 secs] 82917K->1418K(194560K), 0.0018419 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1031.442: [GC (Allocation Failure) 1031.442: [ParNew: 81499K->0K(92160K), 0.0006229 secs] 82917K->1418K(194560K), 0.0007046 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1033.449: [GC (Allocation Failure) 1033.449: [ParNew: 81499K->0K(92160K), 0.0012841 secs] 82917K->1418K(194560K), 0.0013622 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1034.459: [GC (Allocation Failure) 1034.459: [ParNew: 81499K->0K(92160K), 0.0009761 secs] 82917K->1418K(194560K), 0.0010570 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1036.474: [GC (Allocation Failure) 1036.474: [ParNew: 81499K->0K(92160K), 0.0009370 secs] 82917K->1418K(194560K), 0.0010204 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1037.483: [GC (Allocation Failure) 1037.483: [ParNew: 81499K->0K(92160K), 0.0006603 secs] 82917K->1418K(194560K), 0.0007453 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1039.497: [GC (Allocation Failure) 1039.497: [ParNew: 81499K->0K(92160K), 0.0007884 secs] 82917K->1418K(194560K), 0.0008673 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1041.512: [GC (Allocation Failure) 1041.512: [ParNew: 81499K->0K(92160K), 0.0010020 secs] 82917K->1418K(194560K), 0.0011199 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1042.522: [GC (Allocation Failure) 1042.522: [ParNew: 81499K->0K(92160K), 0.0005709 secs] 82917K->1418K(194560K), 0.0006362 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1044.532: [GC (Allocation Failure) 1044.532: [ParNew: 81499K->0K(92160K), 0.0004246 secs] 82917K->1418K(194560K), 0.0004735 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1045.538: [GC (Allocation Failure) 1045.538: [ParNew: 81499K->0K(92160K), 0.0006282 secs] 82917K->1418K(194560K), 0.0007081 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1047.549: [GC (Allocation Failure) 1047.549: [ParNew: 81499K->0K(92160K), 0.0013536 secs] 82917K->1418K(194560K), 0.0014643 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1049.579: [GC (Allocation Failure) 1049.579: [ParNew: 81499K->0K(92160K), 0.0009315 secs] 82917K->1418K(194560K), 0.0010314 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1050.582: [GC (Allocation Failure) 1050.583: [ParNew: 81499K->0K(92160K), 0.0010067 secs] 82917K->1418K(194560K), 0.0010868 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1052.593: [GC (Allocation Failure) 1052.593: [ParNew: 81499K->0K(92160K), 0.0022399 secs] 82917K->1418K(194560K), 0.0024015 secs] [Times: user=0.13 sys=0.00, real=0.00 secs] 
1053.620: [GC (Allocation Failure) 1053.620: [ParNew: 81499K->0K(92160K), 0.0018683 secs] 82917K->1418K(194560K), 0.0020222 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1055.617: [GC (Allocation Failure) 1055.617: [ParNew: 81499K->0K(92160K), 0.0008329 secs] 82917K->1418K(194560K), 0.0008813 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1056.624: [GC (Allocation Failure) 1056.624: [ParNew: 81499K->0K(92160K), 0.0007858 secs] 82917K->1418K(194560K), 0.0008624 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1058.629: [GC (Allocation Failure) 1058.629: [ParNew: 81499K->0K(92160K), 0.0006976 secs] 82917K->1418K(194560K), 0.0007754 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1060.637: [GC (Allocation Failure) 1060.637: [ParNew: 81499K->0K(92160K), 0.0009301 secs] 82917K->1418K(194560K), 0.0010057 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1061.651: [GC (Allocation Failure) 1061.651: [ParNew: 81499K->0K(92160K), 0.0019767 secs] 82917K->1418K(194560K), 0.0021340 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1063.660: [GC (Allocation Failure) 1063.660: [ParNew: 81499K->0K(92160K), 0.0007535 secs] 82917K->1418K(194560K), 0.0008291 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1064.679: [GC (Allocation Failure) 1064.679: [ParNew: 81499K->0K(92160K), 0.0011078 secs] 82917K->1418K(194560K), 0.0012041 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1066.680: [GC (Allocation Failure) 1066.680: [ParNew: 81499K->0K(92160K), 0.0005852 secs] 82917K->1418K(194560K), 0.0006608 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1067.688: [GC (Allocation Failure) 1067.688: [ParNew: 81499K->0K(92160K), 0.0008317 secs] 82917K->1418K(194560K), 0.0009010 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1069.693: [GC (Allocation Failure) 1069.693: [ParNew: 81499K->0K(92160K), 0.0007524 secs] 82917K->1418K(194560K), 0.0008212 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1071.702: [GC (Allocation Failure) 1071.702: [ParNew: 81499K->0K(92160K), 0.0012542 secs] 82917K->1418K(194560K), 0.0013243 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
1072.723: [GC (Allocation Failure) 1072.723: [ParNew: 81499K->0K(92160K), 0.0006451 secs] 82917K->1418K(194560K), 0.0007123 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1074.727: [GC (Allocation Failure) 1074.727: [ParNew: 81499K->0K(92160K), 0.0004950 secs] 82917K->1418K(194560K), 0.0005599 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1075.734: [GC (Allocation Failure) 1075.734: [ParNew: 81499K->0K(92160K), 0.0004821 secs] 82917K->1418K(194560K), 0.0005455 secs] [Times: user=0.09 sys=0.02, real=0.00 secs] 
1077.739: [GC (Allocation Failure) 1077.739: [ParNew: 81499K->0K(92160K), 0.0004430 secs] 82917K->1418K(194560K), 0.0005133 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1079.744: [GC (Allocation Failure) 1079.744: [ParNew: 81499K->0K(92160K), 0.0005284 secs] 82917K->1418K(194560K), 0.0005994 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1080.759: [GC (Allocation Failure) 1080.759: [ParNew: 81499K->0K(92160K), 0.0018762 secs] 82917K->1418K(194560K), 0.0020304 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1082.758: [GC (Allocation Failure) 1082.758: [ParNew: 81499K->0K(92160K), 0.0016184 secs] 82917K->1418K(194560K), 0.0017715 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1083.774: [GC (Allocation Failure) 1083.774: [ParNew: 81499K->0K(92160K), 0.0020158 secs] 82917K->1418K(194560K), 0.0021743 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1085.788: [GC (Allocation Failure) 1085.788: [ParNew: 81499K->0K(92160K), 0.0017247 secs] 82917K->1418K(194560K), 0.0018643 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1086.795: [GC (Allocation Failure) 1086.795: [ParNew: 81499K->0K(92160K), 0.0007476 secs] 82917K->1418K(194560K), 0.0008150 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1088.821: [GC (Allocation Failure) 1088.821: [ParNew: 81499K->0K(92160K), 0.0017211 secs] 82917K->1418K(194560K), 0.0018797 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1090.835: [GC (Allocation Failure) 1090.835: [ParNew: 81499K->0K(92160K), 0.0018171 secs] 82917K->1418K(194560K), 0.0019791 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1091.837: [GC (Allocation Failure) 1091.838: [ParNew: 81499K->0K(92160K), 0.0009232 secs] 82917K->1418K(194560K), 0.0010000 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1093.848: [GC (Allocation Failure) 1093.848: [ParNew: 81499K->0K(92160K), 0.0017546 secs] 82917K->1418K(194560K), 0.0019123 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1094.867: [GC (Allocation Failure) 1094.867: [ParNew: 81499K->0K(92160K), 0.0016429 secs] 82917K->1418K(194560K), 0.0017899 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1096.884: [GC (Allocation Failure) 1096.884: [ParNew: 81499K->0K(92160K), 0.0007922 secs] 82917K->1418K(194560K), 0.0008717 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1097.892: [GC (Allocation Failure) 1097.892: [ParNew: 81499K->0K(92160K), 0.0011832 secs] 82917K->1418K(194560K), 0.0012573 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1099.914: [GC (Allocation Failure) 1099.914: [ParNew: 81499K->0K(92160K), 0.0020130 secs] 82917K->1418K(194560K), 0.0021702 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1101.919: [GC (Allocation Failure) 1101.919: [ParNew: 81499K->0K(92160K), 0.0009924 secs] 82917K->1418K(194560K), 0.0010860 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1102.935: [GC (Allocation Failure) 1102.935: [ParNew: 81499K->0K(92160K), 0.0016543 secs] 82917K->1418K(194560K), 0.0018072 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1104.953: [GC (Allocation Failure) 1104.953: [ParNew: 81499K->0K(92160K), 0.0012003 secs] 82917K->1418K(194560K), 0.0013033 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1105.961: [GC (Allocation Failure) 1105.961: [ParNew: 81499K->0K(92160K), 0.0004745 secs] 82917K->1418K(194560K), 0.0005220 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1107.977: [GC (Allocation Failure) 1107.978: [ParNew: 81499K->0K(92160K), 0.0013121 secs] 82917K->1418K(194560K), 0.0014251 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1109.992: [GC (Allocation Failure) 1109.992: [ParNew: 81499K->0K(92160K), 0.0017267 secs] 82917K->1418K(194560K), 0.0018879 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1111.011: [GC (Allocation Failure) 1111.011: [ParNew: 81499K->0K(92160K), 0.0007886 secs] 82917K->1418K(194560K), 0.0008380 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1113.020: [GC (Allocation Failure) 1113.020: [ParNew: 81499K->0K(92160K), 0.0006786 secs] 82917K->1418K(194560K), 0.0007381 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1114.041: [GC (Allocation Failure) 1114.041: [ParNew: 81499K->0K(92160K), 0.0015881 secs] 82917K->1418K(194560K), 0.0017386 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1116.045: [GC (Allocation Failure) 1116.045: [ParNew: 81499K->0K(92160K), 0.0004845 secs] 82917K->1418K(194560K), 0.0005491 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1117.059: [GC (Allocation Failure) 1117.059: [ParNew: 81499K->0K(92160K), 0.0016653 secs] 82917K->1418K(194560K), 0.0018240 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1119.076: [GC (Allocation Failure) 1119.076: [ParNew: 81499K->0K(92160K), 0.0009585 secs] 82917K->1418K(194560K), 0.0010273 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1121.083: [GC (Allocation Failure) 1121.083: [ParNew: 81499K->0K(92160K), 0.0016214 secs] 82917K->1418K(194560K), 0.0017460 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1122.096: [GC (Allocation Failure) 1122.096: [ParNew: 81499K->0K(92160K), 0.0015327 secs] 82917K->1418K(194560K), 0.0016844 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1124.113: [GC (Allocation Failure) 1124.113: [ParNew: 81499K->0K(92160K), 0.0004568 secs] 82917K->1418K(194560K), 0.0005253 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1125.118: [GC (Allocation Failure) 1125.118: [ParNew: 81499K->0K(92160K), 0.0006246 secs] 82917K->1418K(194560K), 0.0007266 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1127.132: [GC (Allocation Failure) 1127.132: [ParNew: 81499K->0K(92160K), 0.0016794 secs] 82917K->1418K(194560K), 0.0018355 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1129.132: [GC (Allocation Failure) 1129.132: [ParNew: 81499K->0K(92160K), 0.0012467 secs] 82917K->1418K(194560K), 0.0014024 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1130.153: [GC (Allocation Failure) 1130.153: [ParNew: 81499K->0K(92160K), 0.0017639 secs] 82917K->1418K(194560K), 0.0019266 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1132.174: [GC (Allocation Failure) 1132.174: [ParNew: 81499K->0K(92160K), 0.0011256 secs] 82917K->1418K(194560K), 0.0012339 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1133.183: [GC (Allocation Failure) 1133.183: [ParNew: 81499K->0K(92160K), 0.0008678 secs] 82917K->1418K(194560K), 0.0009167 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1135.194: [GC (Allocation Failure) 1135.194: [ParNew: 81499K->0K(92160K), 0.0020356 secs] 82917K->1418K(194560K), 0.0021902 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1136.195: [GC (Allocation Failure) 1136.195: [ParNew: 81499K->0K(92160K), 0.0009447 secs] 82917K->1418K(194560K), 0.0010222 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1138.207: [GC (Allocation Failure) 1138.207: [ParNew: 81499K->0K(92160K), 0.0018350 secs] 82917K->1418K(194560K), 0.0019928 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1140.221: [GC (Allocation Failure) 1140.221: [ParNew: 81499K->0K(92160K), 0.0007316 secs] 82917K->1418K(194560K), 0.0007828 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1141.229: [GC (Allocation Failure) 1141.229: [ParNew: 81499K->0K(92160K), 0.0005319 secs] 82917K->1418K(194560K), 0.0005979 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1143.233: [GC (Allocation Failure) 1143.233: [ParNew: 81499K->0K(92160K), 0.0007082 secs] 82917K->1418K(194560K), 0.0007584 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1144.240: [GC (Allocation Failure) 1144.240: [ParNew: 81499K->0K(92160K), 0.0004820 secs] 82917K->1418K(194560K), 0.0005348 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1146.253: [GC (Allocation Failure) 1146.253: [ParNew: 81499K->0K(92160K), 0.0005852 secs] 82917K->1418K(194560K), 0.0006499 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1147.256: [GC (Allocation Failure) 1147.256: [ParNew: 81499K->0K(92160K), 0.0007373 secs] 82917K->1418K(194560K), 0.0008061 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1149.264: [GC (Allocation Failure) 1149.264: [ParNew: 81499K->0K(92160K), 0.0006899 secs] 82917K->1418K(194560K), 0.0007557 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1151.272: [GC (Allocation Failure) 1151.272: [ParNew: 81499K->0K(92160K), 0.0005526 secs] 82917K->1418K(194560K), 0.0006003 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1152.280: [GC (Allocation Failure) 1152.280: [ParNew: 81499K->0K(92160K), 0.0005733 secs] 82917K->1418K(194560K), 0.0006427 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1154.285: [GC (Allocation Failure) 1154.285: [ParNew: 81499K->0K(92160K), 0.0007197 secs] 82917K->1418K(194560K), 0.0007904 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1155.292: [GC (Allocation Failure) 1155.292: [ParNew: 81499K->0K(92160K), 0.0003924 secs] 82917K->1418K(194560K), 0.0004476 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1157.298: [GC (Allocation Failure) 1157.298: [ParNew: 81499K->0K(92160K), 0.0004118 secs] 82917K->1418K(194560K), 0.0004762 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1159.303: [GC (Allocation Failure) 1159.303: [ParNew: 81499K->0K(92160K), 0.0008250 secs] 82917K->1418K(194560K), 0.0008998 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1160.312: [GC (Allocation Failure) 1160.312: [ParNew: 81499K->0K(92160K), 0.0008344 secs] 82917K->1418K(194560K), 0.0009033 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1162.330: [GC (Allocation Failure) 1162.330: [ParNew: 81499K->0K(92160K), 0.0007567 secs] 82917K->1418K(194560K), 0.0008296 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1163.338: [GC (Allocation Failure) 1163.338: [ParNew: 81499K->0K(92160K), 0.0008662 secs] 82917K->1418K(194560K), 0.0009452 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1165.347: [GC (Allocation Failure) 1165.347: [ParNew: 81499K->0K(92160K), 0.0010641 secs] 82917K->1418K(194560K), 0.0011674 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1166.359: [GC (Allocation Failure) 1166.359: [ParNew: 81499K->0K(92160K), 0.0005958 secs] 82917K->1418K(194560K), 0.0006768 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
